,input.z_score_threshold,input.selector_n_params,input.model,input.n_splits,input.num_outliers,input.selector,output.best_params_,output.regressor__max_depth,output.regressor__min_samples_split,output.regressor__min_samples_leaf,output.explained_variance_score,output.max_error,output.mean_absolute_error,output.mean_squared_error,output.median_absolute_error,output.r2_score
1871,2.7777777777777777,8,GradientBoostingRegressor,5,49,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 3}",7,3,3,0.1716173838850954,8071.846317450205,996.7832740940144,4869511.800920691,254.5195219039917,0.1297493613156766
1872,2.7777777777777777,9,DecisionTreeRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1873,2.7777777777777777,9,DecisionTreeRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1874,2.7777777777777777,9,DecisionTreeRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1875,2.7777777777777777,9,DecisionTreeRegressor,5,49,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",5,2,2,0.20810230075941638,8071.846317450205,973.4372973922398,4652221.8462962825,463.0852161715602,0.16858214980092612
1876,2.7777777777777777,9,RandomForestRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1877,2.7777777777777777,9,RandomForestRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1878,2.7777777777777777,9,RandomForestRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1879,2.7777777777777777,9,RandomForestRegressor,5,49,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",5,4,2,0.20810230075941638,8071.846317450205,973.4372973922398,4652221.8462962825,463.0852161715602,0.16858214980092612
1880,2.7777777777777777,9,GradientBoostingRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1881,2.7777777777777777,9,GradientBoostingRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1882,2.7777777777777777,9,GradientBoostingRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1883,2.7777777777777777,9,GradientBoostingRegressor,5,49,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",5,3,2,0.20810230075941638,8071.846317450205,973.4372973922398,4652221.8462962825,463.0852161715602,0.16858214980092612
1884,2.7777777777777777,10,DecisionTreeRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.007418071603293108,10004.10324751181,1114.1106811428695,5698416.337196775,637.9605181332167,-0.018387604276275837
1885,2.7777777777777777,10,DecisionTreeRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1886,2.7777777777777777,10,DecisionTreeRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1887,2.7777777777777777,10,DecisionTreeRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1888,2.7777777777777777,10,RandomForestRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.007418071603293108,10004.10324751181,1114.1106811428695,5698416.337196775,637.9605181332167,-0.018387604276275837
1889,2.7777777777777777,10,RandomForestRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1890,2.7777777777777777,10,RandomForestRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1891,2.7777777777777777,10,RandomForestRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1892,2.7777777777777777,10,GradientBoostingRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.007418071603293108,10004.10324751181,1114.1106811428695,5698416.337196775,637.9605181332167,-0.018387604276275837
1893,2.7777777777777777,10,GradientBoostingRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1894,2.7777777777777777,10,GradientBoostingRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1895,2.7777777777777777,10,GradientBoostingRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1896,2.7777777777777777,11,DecisionTreeRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1897,2.7777777777777777,11,DecisionTreeRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1898,2.7777777777777777,11,DecisionTreeRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1899,2.7777777777777777,11,DecisionTreeRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1900,2.7777777777777777,11,RandomForestRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1901,2.7777777777777777,11,RandomForestRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1902,2.7777777777777777,11,RandomForestRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1903,2.7777777777777777,11,RandomForestRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.007418071603293108,10004.10324751181,1114.1106811428695,5698416.337196775,637.9605181332167,-0.018387604276275837
1904,2.7777777777777777,11,GradientBoostingRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1905,2.7777777777777777,11,GradientBoostingRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1906,2.7777777777777777,11,GradientBoostingRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.007418071603293108,10004.10324751181,1114.1106811428695,5698416.337196775,637.9605181332167,-0.018387604276275837
1907,2.7777777777777777,11,GradientBoostingRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.007418071603293108,10004.10324751181,1114.1106811428695,5698416.337196775,637.9605181332167,-0.018387604276275837
1908,2.7777777777777777,12,DecisionTreeRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1909,2.7777777777777777,12,DecisionTreeRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1910,2.7777777777777777,12,DecisionTreeRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1911,2.7777777777777777,12,DecisionTreeRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.034515865152539016,10221.655369638205,1249.6144511147354,5816127.67196517,456.78624653935435,-0.039424284841093726
1912,2.7777777777777777,12,RandomForestRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1913,2.7777777777777777,12,RandomForestRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1914,2.7777777777777777,12,RandomForestRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.034515865152539016,10221.655369638205,1249.6144511147354,5816127.67196517,456.78624653935435,-0.039424284841093726
1915,2.7777777777777777,12,RandomForestRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.034515865152539016,10221.655369638205,1249.6144511147354,5816127.67196517,456.78624653935435,-0.039424284841093726
1916,2.7777777777777777,12,GradientBoostingRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.034515865152539016,10221.655369638205,1249.6144511147354,5816127.67196517,456.78624653935435,-0.039424284841093726
1917,2.7777777777777777,12,GradientBoostingRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1918,2.7777777777777777,12,GradientBoostingRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1919,2.7777777777777777,12,GradientBoostingRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1920,2.7777777777777777,13,DecisionTreeRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1921,2.7777777777777777,13,DecisionTreeRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1922,2.7777777777777777,13,DecisionTreeRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1923,2.7777777777777777,13,DecisionTreeRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.034515865152539016,10221.655369638205,1249.6144511147354,5816127.67196517,456.78624653935435,-0.039424284841093726
1924,2.7777777777777777,13,RandomForestRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.034515865152539016,10221.655369638205,1249.6144511147354,5816127.67196517,456.78624653935435,-0.039424284841093726
1925,2.7777777777777777,13,RandomForestRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1926,2.7777777777777777,13,RandomForestRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1927,2.7777777777777777,13,RandomForestRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1928,2.7777777777777777,13,GradientBoostingRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1929,2.7777777777777777,13,GradientBoostingRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-0.01832452452200317,7579.159206633851,1438.2118383799034,5759558.872200235,551.8074297854456,-0.029314640150278404
1930,2.7777777777777777,13,GradientBoostingRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
1931,2.7777777777777777,13,GradientBoostingRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.00480068280616841,10221.655369638205,1185.7747233506996,5675090.889603338,456.56080448746684,-0.014219016849924548
